id,name, facebook, twitter, website, genre, mtv
1481, Vonda Shepard ,http://www.facebook.com/20302829364,,http://www.vesperalley.com/,R&B/Soul,http://www.mtv.com/artists/vonda-shepard/biography
1482, Wanda Jackson ,,http://www.twitter.com/wandaandwendell,http://www.wandajackson.com,Country,http://www.cmt.com/artists/wanda-jackson-00/biography
1483, Will Young ,http://www.facebook.com/20154083287,http://www.twitter.com/will_young31,,Pop,http://www.mtv.com/artists/will-young/biography
1484, X JAPAN ,http://www.facebook.com/124298817619313,http://www.twitter.com/xjapanofficial,,World/Reggae,http://www.mtv.com/artists/x-japan/biography
1485, Yovie & Nuno ,http://www.facebook.com/109514915735862,http://www.twitter.com/yovieandnuno,,World/Reggae,http://www.mtv.com/artists/yovie-nuno/biography
1486, Zooey Deschanel ,,,,,http://www.mtv.com/artists/zooey-deschanel/biography
1487, Zeno Tornado ,,,,,http://www.cmt.com/artists/zeno-tornado-00/biography
1488, Alesso ,,,,,http://www.mtv.com/artists/alesso/biography
1489, AM ,http://www.facebook.com/7199562857,http://www.twitter.com/amsounds,http://www.amsounds.com,Alternative,http://www.mtv.com/artists/am/biography
1490, Phoenix ,http://www.facebook.com/19227674432,http://www.twitter.com/wearephoenix,http://wearephoenix.com,Alternative,http://www.mtv.com/artists/phoenix/biography
1491, Lil Durk ,http://www.facebook.com/540825729265857,http://www.twitter.com/lildurk_,,Hip-Hop,http://www.mtv.com/artists/lil-durk/biography
1492, MC Kash ,,http://www.twitter.com/mckashkashmir,http://www.mckashofficial.com,Hip-Hop/Rap,http://www.mtv.com/artists/mc-kash/biography
1493, Jessta James ,,,http://www.jesstajames.com,Country,http://www.cmt.com/artists/jessta-james/biography
1494, MKTO ,http://www.facebook.com/206693729459643,http://www.twitter.com/wearemkto,http://www.wearemkto.com,Pop,http://www.mtv.com/artists/mkto/biography
1495, Morgan Frazier ,http://www.facebook.com/197654120254568,http://www.twitter.com/_morganfrazier,http://morganfraziermusic.com/,Country,http://www.cmt.com/artists/morgan-frazier/biography
1496, R5 ,http://www.facebook.com/officialR5,http://www.twitter.com/http://r5rocks.com/,http://www.r5rocks.com,Pop/Rock,http://www.mtv.com/artists/r5/biography
1497, Sevyn Streeter ,http://www.facebook.com/sevynstreeter,http://www.twitter.com/sevyn,http://www.sevynstreeter.com/,R&B/Soul,http://www.mtv.com/artists/sevyn-streeter/biography
1498, Alessi's Ark ,,,,Rock,http://www.mtv.com/artists/alessis-ark-1/biography
1499, Melanie Martinez ,,,,Pop,http://www.mtv.com/artists/melanie-martinez/biography
1500, Sanek ,http://www.facebook.com/121412171269044,http://www.twitter.com/sanek4life,http://sanek4life.ru,Hip-Hop/Rap,http://www.mtv.com/artists/sanek/biography
1501, Emblem3 ,,,,,http://www.mtv.com/artists/emblem3/biography
1502, Clean Bandit ,http://www.facebook.com/cleanbandit,http://www.twitter.com/cleanbandit ,,Electronic,http://www.mtv.com/artists/clean-bandit/biography
1503, Lindsey Erin ,http://www.facebook.com/188022257927698,http://twitter.com/LindseyEmusic,http://www.LindseyErinOfficial.com,Country,http://www.cmt.com/artists/lindsey-erin/biography
1504, Kelvyn Colt ,http://www.facebook.com/162919897181696,http://twitter.com/TheForeignerBYS,http://bysmusic.co.uk,Hip-Hop/Rap,http://www.mtv.com/artists/kelvyn-colt/biography
1505, Kree Harrison ,http://www.facebook.com/KreeAI12,https://twitter.com/kreeharrison,http://kreeharrisonofficial.com,Country,http://www.cmt.com/artists/kree-harrison/biography
1506, London Grammar ,http://www.facebook.com/149707618401990,http://www.twitter.com/londongrammar,http://londongrammar.com,Electronic,http://www.mtv.com/artists/london-grammar/biography
1507, Stephanie Quayle ,,http://www.twitter.com/stephaniequayle,http://stephaniequayle.com,Country,http://www.mtv.com/artists/stephanie-quayle/biography
1508, FKA twigs ,http://www.facebook.com/twigsfka,http://www.twitter.com/fkatwigs,,Electronic,http://www.mtv.com/artists/fka-twigs/biography
1509, Louy Fierce ,,http://twitter.com/LouyFierce,http://www.louyfiercemerch.bigcartel.com,Hip-Hop/Rap,http://www.mtv.com/artists/louy-fierce/biography
1510, Rapper Maddy aka KING MADDY ,http://www.facebook.com/32435884443,http://twitter.com/Rappermaddy,,Hip-Hop,http://www.mtv.com/artists/rapper-maddy-aka-king-maddy/biography
1511, Majid Jordan ,,http://www.twitter.com/majid jordan,,Electronic/Dance,http://www.mtv.com/artists/majid-jordan/biography
1512, Chanel West Coast ,http://www.facebook.com/chanelwestcoast,http://twitter.com/rosabeales,http://Iamchanelwestcoast.com,West Coast Rap,http://www.mtv.com/artists/chanel-west-coast/biography
1513, Rixton ,http://www.facebook.com/Rixtonofficial,http://twitter.com/rixtonofficial,http://rixtonband.com/,Pop/Rock,http://www.mtv.com/artists/rixton/biography
1514, Rainbow Kitten Surprise ,http://www.facebook.com/150752095107665,http://www.twitter.com/rksbandofficial,,Alternative,http://www.mtv.com/artists/rainbow-kitten-surprise/biography
1515, GOT7 ,,,,,http://www.mtv.com/artists/got7/biography
1516, Stevie Lee Woods ,,,,Country,http://www.cmt.com/artists/stevie-lee-woods/biography
1517, Rockin' Raffi Arto ,,,,,http://www.mtv.com/artists/rockin-raffi-arto/biography
1518, Mickey Guyton ,,,http://www.mickeyguyton.com,Country,http://www.cmt.com/artists/mickey-guyton/biography
1519, Adjective ,,,,,http://www.mtv.com/artists/adjective/biography
1520, MAGIC! ,,,http://www.ournameismagic.com/,Pop/Rock,http://www.mtv.com/artists/magic-7/biography
1521, Young Fresh Da Don ,,http://www.twitter.com/iYoungFresh,http://www.youtube.com/theofficialfreshtv,Hip-Hop/Rap,http://www.mtv.com/artists/young-fresh-da-don/biography
1522, Young_millz ,,,,Gangsta Rap,http://www.mtv.com/artists/young-millz/biography
1523, KAOS777 ,,http://www.twitter.com/MTVKAOS777,https://play.google.com/store/music/artist/KAOS777?id=Ahpad2xfrdbokla7tmrsjzwxbvu&hl=en,Electronic,http://www.mtv.com/artists/kaos777/biography
1524, Dove Cameron ,,,,,http://www.mtv.com/artists/dove-cameron/biography
1525, Payroll Giovanni ,,,,,http://www.mtv.com/artists/payroll-giovanni/biography
1526, The Madden Brothers ,,,,,http://www.mtv.com/artists/the-madden-brothers/biography
1527, Mick Jenkins ,http://www.facebook.com/Mickalas Cage,http://www.twitter.com/MickJenkins,http://mickjenkins.com/,Rap,http://www.mtv.com/artists/mick-jenkins/biography
1528, Gold & The Invisible Girl ,,,,,http://www.mtv.com/artists/gold-the-invisible-girl/biography
1529, Peewee Longway ,,,,,http://www.mtv.com/artists/peewee-longway/biography
1530, Tink ,,,,R&B,http://www.mtv.com/artists/tink/biography
1531, NF ,http://www.facebook.com/nfrealmusic,http://www.twitter.com/nfrealmusic,http://www.nfrealmusic.com/,Hip-Hop/Rap,http://www.mtv.com/artists/nf/biography
1532, Lucky Harmon ,,http://www.twitter.com/Luckysworld,http://www.luckyharmon.net,Pop,http://www.mtv.com/artists/lucky-harmon/biography
1533, Sam RUBIK ,http://www.facebook.com/68899696,http://www.twitter.com/samrubik,http://www.urnr.tv,Hip-Hop/Rap,http://www.mtv.com/artists/sam-rubik/biography
1534, Dove Cameron ,,,,Rock,http://www.mtv.com/artists/dove-cameron-1/biography
1535, Filhos & Servos ,,,,,http://www.mtv.com/artists/filhos-servos/biography
1536, Alina Baraz ,,,,Electronic/Dance,http://www.mtv.com/artists/alina-baraz/biography
1537, Eric Van Houten ,http://www.facebook.com/160391083971298,http://www.twitter.com/ericvanhouten,http://www.ericvanhoutenmusic.com,Country,http://www.cmt.com/artists/eric-van-houten/biography
1538, SCREAM Soundtrack ,,,http://screamsoundtrack.mtv.com,,http://www.mtv.com/artists/scream-soundtrack/biography
1539, Acelya ,,http://www.twitter.com/AcelyaOfficial,https://www.youtube.com/channel/UCjm2ocvIPqZT9g2l2MPrivg,Pop,http://www.mtv.com/artists/acelya/biography
1540, presidential productions ,,http://www.twitter.com/XxPresidential,http://www.datpiff.com/Presidential-Productions-The-Astronomical-Mixtape.731898.html,Rap,http://www.mtv.com/artists/presidential-productions/biography
1541, Aaron Neville ,http://www.facebook.com/30692669084,http://www.twitter.com/aaronneville,http://www.aaronneville.com,R&B/Soul,http://www.mtv.com/artists/aaron-neville/biography
1542, Against Me! ,http://www.facebook.com/8871710020,http://www.twitter.com/againstme,http://www.againstme.net/am.php,Rock,http://www.mtv.com/artists/against-me/biography
1543, Aldo Nova ,http://www.facebook.com/531242150240050,http://www.twitter.com/novaaldo,,Classic Rock,http://www.mtv.com/artists/aldo-nova/biography
1544, Ajda Pekkan ,,,,,http://www.mtv.com/artists/ajda-pekkan/biography
1545, Akcent ,,,,,http://www.mtv.com/artists/akcent/biography
1546, Al Green ,http://www.facebook.com/10530319850,,http://www.algreen.com/,R&B/Soul,http://www.mtv.com/artists/al-green/biography
1547, Anandmurti Gurumaa ,,,,,http://www.mtv.com/artists/anandmurti-gurumaa/biography
1548, Aly & AJ ,http://www.facebook.com/5757478629,http://www.twitter.com/alyandaj,,Rock,http://www.mtv.com/artists/aly-aj/biography
1549, Alpha Blondy ,http://www.facebook.com/153116651413782,,,Reggae,http://www.mtv.com/artists/alpha-blondy/biography
1550, AMS ,,,,,http://www.mtv.com/artists/ams/biography
1551, Ana Gabriel ,http://www.facebook.com/212445202184860,http://www.twitter.com/anagabrielrl,,Latin,http://www.mtv.com/artists/ana-gabriel/biography
1552, Arcade Fire ,http://www.facebook.com/152513780224,http://www.twitter.com/arcadefire,http://www.arcadefire.com,Alternative,http://www.mtv.com/artists/arcade-fire/biography
1553, Archive ,http://www.facebook.com/24448067160,http://www.twitter.com/archiveofficial,,Rock,http://www.mtv.com/artists/archive/biography
1554, Ben Harper ,http://www.facebook.com/12179710441,http://www.twitter.com/benharper,http://www.benharper.net/,R&B/Soul,http://www.mtv.com/artists/ben-harper/biography
1555, Calle 13 ,http://www.facebook.com/147921335222897,http://www.twitter.com/calle13oficial,,World/Reggae,http://www.mtv.com/artists/calle-13/biography
1556, Blur ,http://www.facebook.com/7151355743,http://www.twitter.com/blurofficial,http://www.blur.co.uk/,Indie Rock,http://www.mtv.com/artists/blur/biography
1557, BIG K.R.I.T ,http://www.facebook.com/256516756728,http://www.twitter.com/bigkrit,,Hip-Hop,http://www.mtv.com/artists/big-krit/biography
1558, Billy Idol ,http://www.facebook.com/153679928035576,http://www.twitter.com/billyidol,http://billyidol.net,Punk,http://www.mtv.com/artists/billy-idol/biography
1559, Billy Joe Shaver ,http://www.facebook.com/470330559665723,http://www.twitter.com/billyjoe_shaver,http://www.billyjoeshaver.com/,Country,http://www.cmt.com/artists/billy-joe-shaver/biography
1560, Billy Montana ,,,,Country,http://www.cmt.com/artists/billy-montana/biography
1561, Billy Ocean ,http://www.facebook.com/601344903225618,http://www.twitter.com/mrwongo,http://www.godwinlema.co.tz,Rock,http://www.mtv.com/artists/billy-ocean/biography
1562, Black Stone Cherry ,http://www.facebook.com/8509615068,http://www.twitter.com/blkstonecherry,http://blackstonecherry.com,Southern Rock,http://www.cmt.com/artists/black-stone-cherry/biography
1563, Boyce Avenue ,http://www.facebook.com/54624257279,http://www.twitter.com/boyceavenue,,Rock,http://www.mtv.com/artists/boyce-avenue/biography
1564, Boz Scaggs ,http://www.facebook.com/114225885329406,http://www.twitter.com/bozscaggsmusic,http://www.bozscaggs.com/,R&B/Soul,http://www.mtv.com/artists/boz-scaggs/biography
1565, Bobby Brown ,,,,R&B/Soul,http://www.mtv.com/artists/bobby-brown/biography
1566, Boston Dance Orchestra ,,,,,http://www.mtv.com/artists/boston-dance-orchestra/biography
1567, Brand New ,http://www.facebook.com/25440763022,http://www.twitter.com/brandnewrock,,Rock,http://www.mtv.com/artists/brand-new/biography
1568, Brandi Carlile ,http://www.facebook.com/8863423413,http://www.twitter.com/brandicarlile,http://www.brandicarlile.com,Singer/Songwriter,http://www.mtv.com/artists/brandi-carlile/biography
1569, Cami Bradley ,,,,,http://www.mtv.com/artists/cami-bradley/biography
1570, Camila ,http://www.facebook.com/254160188123,http://www.twitter.com/camilamx,,Latin,http://www.mtv.com/artists/camila/biography
1571, Brooke Hogan ,,,http://www.myspace.com/brookehoganmusic,Pop,http://www.mtv.com/artists/brooke-hogan/biography
1572, Brendan McCreary ,,,,,http://www.mtv.com/artists/brendan-mccreary/biography
1573, Buckacre ,,,,,http://www.mtv.com/artists/buckacre/biography
1574, Bucky Covington ,http://www.facebook.com/13507199669,http://www.twitter.com/buckycovington,,Country,http://www.cmt.com/artists/bucky-covington/biography
1575, Bryan White ,http://www.facebook.com/108467154699,http://www.twitter.com/bryan_white,http://www.delafont.com/music_acts/Bryan-White.htm,Country,http://www.cmt.com/artists/bryan-white/biography
1576, Burning Spear ,http://www.facebook.com/7946703514,http://www.twitter.com/burningmusic,http://www.burningspear.net/,Reggae,http://www.mtv.com/artists/burning-spear/biography
1577, Candlebox ,http://www.facebook.com/180203385362851,http://www.twitter.com/candlebox,http://www.keepinyacandlebox.com/,Rock,http://www.mtv.com/artists/candlebox/biography
1578, Chief Broom ,,,,,http://www.mtv.com/artists/chief-broom/biography
1579, Carl Thomas ,http://www.facebook.com/114564031900727,,,Hip-Hop/Rap,http://www.mtv.com/artists/carl-thomas/biography
1580, Carrie Smith ,,,,Jazz,http://www.mtv.com/artists/carrie-smith-00/biography
1581, Cassandra Wilson ,http://www.facebook.com/361569243871752,http://www.twitter.com/reallycassandra,,Cool,http://www.mtv.com/artists/cassandra-wilson/biography
1582, Cassie ,http://www.facebook.com/160099284039929,http://www.twitter.com/cassiesuper,,Hip-Hop,http://www.mtv.com/artists/cassie/biography
1583, Christopher Cross ,http://www.facebook.com/319821244031,,,Pop,http://www.mtv.com/artists/christopher-cross/biography
1584, Clipse ,http://www.facebook.com/80674191599,http://www.twitter.com/theclipse,http://www.clipseonline.com/,Hip-Hop/Rap,http://www.mtv.com/artists/clipse/biography
1585, Clay Aiken ,http://www.facebook.com/6988377101,http://www.twitter.com/clayaiken,http://www.clayaiken.com/,Pop,http://www.mtv.com/artists/clay-aiken/biography
1586, Club Nouveau ,http://www.facebook.com/theclubnouveau,http://twitter.com/theclubnouveau,http://www.club nouveau.me ,R&B/Soul,http://www.mtv.com/artists/club-nouveau/biography
1587, Colton James ,http://www.facebook.com/162026603851694,http://twitter.com/ColtonJames101,http://coltonjamesmusic.com,Contemporary Country,http://www.cmt.com/artists/colton-james/biography
1588, Cold War Kids ,http://www.facebook.com/244886033961,http://www.twitter.com/coldwarkids,http://www.coldwarkids.com,Alternative,http://www.mtv.com/artists/cold-war-kids/biography
1589, Coco Lee ,,,,R&B/Soul,http://www.mtv.com/artists/coco-lee-00/biography
1590, Connie Francis ,,,,Pop,http://www.mtv.com/artists/connie-francis/biography
1591, CONOR MAYNARD ,http://www.facebook.com/150278035018824,http://www.twitter.com/conormaynard,http://us.conor-maynard.com,Pop,http://www.mtv.com/artists/conor-maynard/biography
1592, Courtney Marie Andrews ,,,,,http://www.mtv.com/artists/courtney-marie-andrews/biography
1593, Daley ,http://www.facebook.com/27858606647,http://www.twitter.com/daleymusic,http://www.daley.tv,Neo-Soul,http://www.mtv.com/artists/daley/biography
1594, Crystal Bowersox ,http://www.facebook.com/122595514429987,http://www.twitter.com/crystalbowersox,http://www.crystalbowersox.com,Americana,http://www.cmt.com/artists/crystal-bowersox/biography
1595, Cumberland Gap ,,,,,http://www.cmt.com/artists/cumberland-gap/biography
1596, Da Brat ,http://www.facebook.com/144041842390288,http://www.twitter.com/only1brat,,Hip-Hop/Rap,http://www.mtv.com/artists/da-brat/biography
1597, D'Angelo ,http://www.facebook.com/160119897381286,http://www.twitter.com/thedangelo,http://www.okayplayer.com/dangelo/,R&B/Soul,http://www.mtv.com/artists/dangelo/biography
1598, Dan Tyminski ,http://www.facebook.com/21344224008,http://www.twitter.com/dantyminski,,Blues/Folk,http://www.cmt.com/artists/dan-tyminski/biography
1599, Davey Arthur & Co. ,,,,,http://www.mtv.com/artists/davey-arthur-co/biography
1600, Darrell Staedtler ,,,,,http://www.cmt.com/artists/darrell-staedtler/biography
1601, Darren Hayes ,,,http://www.darrenhayes.com,Rock,http://www.mtv.com/artists/darren-hayes/biography
1602, Daryle Singletary ,,,,Country,http://www.cmt.com/artists/daryle-singletary/biography
1603, Danny Lamego ,,,,,http://www.mtv.com/artists/danny-lamego/biography
1604, Dave Gahan ,,,http://www.davegahan.com/,Rock,http://www.mtv.com/artists/dave-gahan/biography
1605, David Kersh ,,,,Country,http://www.cmt.com/artists/david-kersh/biography
1606, Deftones ,http://www.facebook.com/5544067490,http://www.twitter.com/deftonesband,http://www.deftones.com/,Metal,http://www.mtv.com/artists/deftones/biography
1607, Deborah Barnes ,,,,,http://www.mtv.com/artists/deborah-barnes/biography
1608, Dick Dale ,http://www.facebook.com/109159902437233,,http://www.dickdale.com/,Rock,http://www.mtv.com/artists/dick-dale/biography
1609, Die Antwoord ,http://www.facebook.com/80749331970,http://www.twitter.com/dieantwoord,,Hip-Hop,http://www.mtv.com/artists/die-antwoord/biography
1610, Dion DiMucci ,,,,,http://www.mtv.com/artists/dion-dimucci/biography
1611, DJ Muster ,,,,,http://www.mtv.com/artists/dj-muster/biography
1612, DJ Quik ,http://www.facebook.com/116887161677490,http://www.twitter.com/djquik,,Hip-Hop/Rap,http://www.mtv.com/artists/dj-quik/biography
1613, Don Gay ,,,,,http://www.cmt.com/artists/don-gay/biography
1614, Dry Cell ,,,,Metal,http://www.mtv.com/artists/dry-cell/biography
1615, Dream ,,,http://www.thedreamsite.com/,Pop,http://www.mtv.com/artists/dream-1/biography
1616, Eddie Lee Jones And Family ,,,,Blues/Folk,http://www.mtv.com/artists/eddie-lee-jones-and-family/biography
1617, Eddie Murphy ,,,,Pop,http://www.mtv.com/artists/eddie-murphy/biography
1618, Eddie Vedder ,http://www.facebook.com/241781485875968,,,Alternative,http://www.mtv.com/artists/eddie-vedder/biography
1619, Dustin Bogue ,,,,,http://www.cmt.com/artists/dustin-bogue/biography
1620, Dusty Rogers ,,,,,http://www.cmt.com/artists/dusty-rogers/biography
1621, Duke Ellington ,http://www.facebook.com/553039518089752,,http://www.cmgww.com/music/ellington/intro.html,Jazz,http://www.mtv.com/artists/duke-ellington/biography
1622, Edens Edge ,http://www.facebook.com/7690749298,http://www.twitter.com/edensedge,,Country,http://www.cmt.com/artists/edens-edge/biography
1623, Ice Kid ,,,http://danielkeys.ca,R&B/Soul,http://www.mtv.com/artists/ice-kid/biography
1624, Electronic ,,,,Alternative,http://www.mtv.com/artists/electronic/biography
